,X,Y,FID,Hora,Fecha,Comuna,Cód_Tipo_,Cód_Tipo1,Cód_Zona,Cód_Ubica,Cód_Causa,Cód_Cau_1,Cód_Calza,Cód__Tipo,Cód_Estad,Cód_Condi,Cód_Est_1,Fallecidos,Graves,Menos_Grav,Leves,Encoded_mes,Encoded_comuna
3261,-70.605988,-33.476971,3799,18:30:00,02,MACUL,10,10,1,1,1,31,2,1,1,1,1,1,0,0,1,02,19
3262,-70.647591,-33.563946,3800,18:55:00,02,LA PINTANA,33,30,1,1,13,97,3,2,1,1,1,0,0,0,1,02,12
3263,-70.643326,-33.409309,3801,19:00:00,02,RECOLETA,63,40,1,11,1,27,2,2,2,1,1,0,0,0,0,02,30
3264,-70.775452,-33.512901,3802,19:00:00,02,MAIPU,63,40,1,1,1,27,2,1,1,1,1,0,0,0,1,02,20
3265,-70.734489,-33.364872,3803,19:30:00,02,QUILICURA,51,40,1,1,1,27,1,1,1,1,1,0,0,0,0,02,28
3266,-70.723061,-33.490322,3804,19:30:00,02,CERRILLOS,34,30,1,11,10,62,3,2,1,1,1,0,0,0,0,02,1
3267,-70.628769,-33.585571,3805,20:00:00,02,LA PINTANA,31,30,1,11,13,97,3,2,1,1,1,0,1,0,0,02,12
3268,-70.626755,-33.505253,3806,20:00:00,02,SAN JOAQUIN,10,10,1,1,13,97,3,2,1,1,1,0,0,0,1,02,33
3269,-70.6087108,-33.4181769,3807,20:10:00,02,PROVIDENCIA,32,30,1,11,1,27,2,2,1,1,1,0,0,0,1,02,25
3270,-70.6087108,-33.4181769,3808,20:10:00,02,PROVIDENCIA,31,30,1,11,1,27,2,2,1,1,1,0,0,0,1,02,25
3271,-70.584801,-33.4319,3809,21:30:00,02,PROVIDENCIA,10,10,1,11,2,52,2,1,1,1,1,1,0,0,0,02,25
3272,-70.663589,-33.535213,3810,21:30:00,02,LA CISTERNA,63,40,1,1,1,28,3,1,1,1,1,0,0,0,1,02,9
3273,-70.663589,-33.535213,3811,21:30:00,02,LA CISTERNA,63,40,1,1,1,28,3,1,1,1,1,0,0,0,1,02,9
3274,-70.556686,-33.569836,3812,23:10:00,02,PUENTE ALTO,10,10,1,26,2,53,3,1,2,1,1,0,0,0,1,02,27
3275,-70.622726,-33.562611,3813,23:10:00,02,LA PINTANA,31,30,1,11,13,97,3,2,1,1,1,0,0,0,1,02,12
3276,-70.5856718,-33.5396762,3814,23:52:00,02,LA FLORIDA,32,30,1,1,10,68,2,1,1,1,1,0,0,0,2,02,10
3277,-70.7173527,-33.5172485,21358,17:07:00,02,CERRILLOS,33,30,1,21,1,28,3,2,1,1,1,0,0,0,0,02,1
3278,-70.577789,-33.363083,2713,11:50:00,02,VITACURA,70,70,1,26,9,95,2,2,1,1,1,0,0,0,1,02,38
3279,-70.58886,-33.42802,2714,12:00:00,02,PROVIDENCIA,62,40,1,11,1,91,2,1,1,1,1,0,0,0,0,02,25
3280,-70.561005,-33.604099,2715,13:25:00,02,PUENTE ALTO,32,30,1,1,13,97,2,1,1,1,1,0,0,0,1,02,27
3281,-70.685562,-33.567383,2716,13:35:00,02,EL BOSQUE,31,30,1,1,1,32,3,1,1,1,1,0,0,0,0,02,5
3282,-70.655289,-33.504978,3815,02:50:00,02,SAN MIGUEL,65,40,1,11,13,97,3,1,1,1,1,0,0,0,0,02,34
3283,-70.701042,-33.456348,3816,06:30:00,02,ESTACION CENTRAL,10,10,1,26,13,97,3,2,2,1,1,0,0,1,1,02,6
3284,-70.627991,-33.490341,3817,06:55:00,02,SAN JOAQUIN,10,10,1,14,13,97,1,2,1,1,1,0,1,0,0,02,33
3285,-70.761421,-33.469852,3818,07:45:00,02,MAIPU,32,30,1,1,1,29,1,2,1,1,1,0,0,0,1,02,20
3286,-70.748169,-33.37606,3819,07:55:00,02,QUILICURA,31,30,1,1,1,27,2,1,1,1,1,0,0,0,2,02,28
3287,-70.572311,-33.45903,3820,08:05:00,02,PEÑALOLEN,33,30,1,11,1,27,1,4,2,1,1,0,1,0,0,02,23
3288,-70.652061,-33.493698,3821,08:15:00,02,SAN MIGUEL,67,40,1,26,13,97,3,1,1,1,2,0,0,0,1,02,34
3289,-70.763618,-33.509949,3822,08:40:00,02,MAIPU,20,20,1,15,3,43,2,1,1,1,1,0,0,0,1,02,20
3290,-70.614258,-33.426308,3823,14:15:00,02,PROVIDENCIA,62,40,1,15,13,97,1,2,1,1,1,0,0,0,0,02,25
3291,-70.597137,-33.583973,3824,14:30:00,02,PUENTE ALTO,10,10,1,11,2,52,2,2,1,1,1,0,0,0,1,02,27
3292,-70.6129,-33.451458,3825,14:40:00,02,ÑUÑOA,10,10,1,15,1,31,1,3,2,1,1,0,0,0,1,02,39
3293,-70.626808,-33.611408,3826,14:45:00,02,LA PINTANA,34,30,1,11,13,97,3,2,1,1,1,0,0,0,2,02,12
3294,-70.70256,-33.428722,3827,14:50:00,02,QUINTA NORMAL,32,30,1,14,10,65,2,2,1,1,1,0,0,0,0,02,29
3295,-70.644081,-33.419617,3828,15:00:00,02,RECOLETA,63,40,1,16,13,97,2,2,1,1,1,0,0,0,0,02,30
3296,-70.715721,-33.457935,3829,15:20:00,02,PUDAHUEL,30,30,1,1,1,11,1,2,1,1,1,0,0,0,0,02,26
3297,-70.664612,-33.416851,3830,16:00:00,02,INDEPENDENCIA,62,40,1,1,13,97,1,2,1,1,1,0,0,0,0,02,8
3298,-70.678398,-33.207672,3831,16:15:00,02,COLINA,31,30,1,1,12,5,2,1,1,1,1,0,0,0,1,02,3
3299,-70.634377,-33.434582,3832,17:15:00,02,PROVIDENCIA,32,30,1,14,1,27,1,2,1,1,1,0,0,0,2,02,25
3300,-70.738342,-33.503513,3833,17:20:00,02,CERRILLOS,33,30,1,1,1,28,1,2,1,1,1,0,0,0,0,02,1
3301,-70.682976,-33.213299,3834,17:40:00,02,COLINA,33,30,1,1,13,97,2,1,1,1,1,0,0,0,1,02,3
3302,-70.56942,-33.493298,3835,18:05:00,02,PEÑALOLEN,51,40,1,1,9,95,2,1,1,1,1,0,0,0,0,02,23
3303,-70.681976,-33.520317,3836,18:28:00,02,LO ESPEJO,32,30,1,1,1,27,1,2,1,1,1,0,0,0,0,02,17
3304,-70.616722,-33.454491,3837,18:40:00,02,ÑUÑOA,32,30,1,1,1,32,1,2,1,1,1,0,0,0,1,02,39
3305,-70.633492,-33.475182,3838,18:40:00,02,SAN JOAQUIN,32,30,1,15,13,97,2,2,1,1,1,0,1,0,0,02,33
3306,-70.77919,-33.443886,3839,19:10:00,02,PUDAHUEL,32,30,1,15,10,64,2,2,1,1,1,0,1,0,0,02,26
3307,-70.58046,-33.587711,3840,19:20:00,02,PUENTE ALTO,32,30,1,11,1,28,3,1,1,1,1,0,0,0,2,02,27
3308,-70.6574023,-33.5643345,3841,19:20:00,02,EL BOSQUE,66,40,1,1,1,28,2,1,1,1,1,0,0,0,0,02,5
3309,-70.594101,-33.416264,3842,19:30:00,02,LAS CONDES,99,99,1,26,14,98,2,1,1,1,1,0,0,0,1,02,15
3310,-70.690971,-33.439156,3843,19:44:00,02,QUINTA NORMAL,33,30,1,15,13,97,1,2,1,1,1,0,0,0,0,02,29
3311,-70.656479,-33.561241,3844,20:50:00,02,LA PINTANA,30,30,1,14,13,97,3,2,1,1,1,0,1,0,0,02,12
3312,-70.818382,-33.334858,3845,21:15:00,02,LAMPA,51,40,1,1,4,24,2,2,1,1,1,0,0,0,1,02,14
3313,-70.711243,-33.422989,3846,21:30:00,02,QUINTA NORMAL,10,10,1,26,13,97,2,1,1,1,2,0,1,0,1,02,29
3314,-70.740799,-33.518833,3847,22:00:00,02,MAIPU,30,30,1,1,14,98,2,1,1,1,1,0,1,0,0,02,20
3315,-70.742119,-33.54213,3848,22:00:00,02,MAIPU,31,30,1,26,13,97,2,2,1,1,2,0,1,0,1,02,20
3316,-70.5582136,-33.4825088,3849,23:30:00,02,PEÑALOLEN,31,30,1,1,1,27,1,2,1,1,1,0,0,0,0,02,23
3317,-70.722514,-33.5099839,3851,20:10:00,02,CERRILLOS,32,30,1,1,1,29,3,2,1,1,1,0,0,0,0,02,1
3318,-70.7062848,-33.4412501,20143,06:15:00,02,QUINTA NORMAL,32,30,1,11,14,98,1,1,1,1,1,0,0,0,0,02,29
3319,-70.6985099,-33.4619178,20150,09:00:00,02,ESTACION CENTRAL,33,30,1,1,1,28,2,1,1,1,1,0,0,0,0,02,6
3320,-70.6480281,-33.4334529,21361,12:25:00,02,SANTIAGO,10,10,1,11,2,53,1,2,1,1,1,0,1,0,0,02,36
3321,-70.4776525,-33.346985,21371,13:32:00,02,LO BARNECHEA,10,10,1,1,9,95,2,1,1,1,1,0,1,0,0,02,16
3322,-70.5770242,-33.4688395,22470,07:40:00,02,PEÑALOLEN,70,70,1,11,9,95,3,1,1,1,1,0,0,0,1,02,23
3323,-70.695976,-33.474644,3850,00:00:00,02,ESTACION CENTRAL,99,99,1,1,14,98,1,2,1,1,1,0,1,0,0,02,6
3324,-70.640694,-33.488091,3852,15:20:00,02,SAN MIGUEL,34,30,1,11,13,97,3,1,1,1,1,0,0,0,0,02,34
3325,-70.659866,-33.435875,3853,15:25:00,02,SANTIAGO,33,30,1,11,1,28,1,2,1,1,1,0,0,0,1,02,36
3326,-70.5783,-33.605999,3854,15:30:00,02,PUENTE ALTO,99,99,1,11,13,97,2,1,1,1,1,0,0,0,0,02,27
3327,-70.611183,-33.420238,3855,16:30:00,02,PROVIDENCIA,32,30,1,26,13,97,1,2,1,1,1,0,1,0,0,02,25
3328,-70.756218,-33.383423,3856,16:40:00,02,QUILICURA,33,30,1,1,1,27,1,1,1,1,1,0,0,0,1,02,28
3329,-70.760864,-33.52404,3857,16:40:00,02,MAIPU,31,30,1,11,4,21,2,1,1,1,1,0,0,0,0,02,20
3330,-70.727707,-33.512005,3858,17:00:00,02,MAIPU,33,30,1,11,1,28,3,2,1,1,1,0,0,0,0,02,20
3331,-70.681488,-33.434593,3859,17:20:00,02,QUINTA NORMAL,34,30,1,11,10,64,1,2,1,1,1,0,0,0,1,02,29
3332,-70.7299258,-33.3602388,3860,17:30:00,02,QUILICURA,32,30,1,1,1,27,3,1,1,1,1,0,0,0,0,02,28
3333,-70.645515,-33.439075,3861,17:30:00,02,SANTIAGO,32,30,1,11,1,27,1,2,1,1,1,0,0,0,0,02,36
3334,-70.625015,-33.394367,3862,18:00:00,02,QUILICURA,32,30,1,26,1,11,2,1,1,1,1,0,0,0,0,02,28
3335,-70.6467155,-33.4284607,3863,18:00:00,02,RECOLETA,32,30,1,1,13,97,2,1,1,1,1,0,0,0,0,02,30
3336,-70.643768,-33.458179,3864,03:40:00,02,SANTIAGO,10,10,1,11,10,62,1,2,1,1,1,1,0,0,0,02,36
3337,-70.538254,-33.392239,3865,03:55:00,02,LAS CONDES,51,40,1,1,14,98,2,2,2,1,1,0,0,0,0,02,15
3338,-70.635536,-33.434792,3866,04:45:00,02,RECOLETA,10,10,1,11,14,99,1,2,1,1,1,0,0,0,0,02,30
3339,-70.695335,-33.483383,3867,05:50:00,02,CERRILLOS,51,40,1,11,9,95,3,2,1,1,1,0,0,0,0,02,1
3340,-70.51712,-33.356136,3868,06:28:00,02,LO BARNECHEA,31,30,1,1,10,68,1,1,1,1,1,0,0,0,2,02,16
3341,-70.802406,-33.441166,3869,07:30:00,02,PUDAHUEL,30,30,1,1,1,27,1,2,1,1,1,0,0,0,0,02,26
3342,-70.615814,-33.432724,3870,07:48:00,02,PROVIDENCIA,33,30,1,1,1,28,1,2,2,1,1,0,0,0,1,02,25
3343,-70.638481,-33.507046,3871,08:05:00,02,SAN JOAQUIN,32,30,1,11,13,97,3,2,1,1,1,0,0,1,0,02,33
3344,-70.62825,-33.587807,3872,08:15:00,02,LA PINTANA,69,40,1,15,13,97,2,1,1,1,1,0,0,0,0,02,12
3345,-70.5811845,-33.488121,3873,09:20:00,02,PEÑALOLEN,31,30,1,24,1,27,1,1,1,1,1,0,0,0,1,02,23
3346,-70.566895,-33.535461,3874,10:00:00,02,LA FLORIDA,31,30,1,26,1,27,2,1,1,1,1,0,0,0,2,02,10
3347,-70.567284,-33.507713,3875,10:20:00,02,PEÑALOLEN,32,30,1,15,1,27,2,1,1,1,1,0,0,0,0,02,23
3348,-70.612022,-33.420807,3876,10:20:00,02,PROVIDENCIA,32,30,1,14,10,65,1,2,2,1,1,0,0,0,1,02,25
3349,-70.662926,-33.538269,3877,10:30:00,02,LA CISTERNA,63,40,1,1,1,28,1,1,1,1,1,0,0,0,0,02,9
3350,-70.693825,-33.453209,3878,10:45:00,02,ESTACION CENTRAL,20,20,1,26,14,98,2,1,2,1,1,0,1,0,0,02,6
3351,-70.692314,-33.438259,3879,12:30:00,02,QUINTA NORMAL,32,30,1,26,1,28,2,2,2,1,1,0,0,0,0,02,29
3352,-70.692314,-33.438259,3880,12:30:00,02,QUINTA NORMAL,32,30,1,26,1,28,2,2,2,1,1,0,0,0,0,02,29
3353,-70.691643,-33.386189,3881,12:30:00,02,RENCA,30,30,1,1,14,98,2,1,1,1,1,0,0,0,1,02,31
3354,-70.66745,-33.18716,3882,12:30:00,02,COLINA,32,30,1,14,13,97,2,1,1,1,1,0,0,0,0,02,3
3355,-70.605873,-33.447079,3883,13:30:00,02,ÑUÑOA,10,10,1,14,1,31,1,2,1,1,1,0,0,1,0,02,39
3356,-70.581833,-33.579212,3884,14:10:00,02,PUENTE ALTO,32,30,1,1,1,11,3,1,2,1,1,0,0,0,0,02,27
3357,-70.608009,-33.49514,3885,14:50:00,02,MACUL,70,70,1,15,10,64,2,1,1,1,1,0,0,0,1,02,19
3358,-70.679199,-33.385891,3886,15:00:00,02,CONCHALI,33,30,1,11,13,97,2,2,1,2,1,0,0,0,1,02,4
3359,-70.664909,-33.434753,3887,18:30:00,02,SANTIAGO,63,40,1,1,1,27,3,1,1,1,1,0,0,0,0,02,36
3360,-70.737556,-33.36467,3888,19:20:00,02,QUILICURA,10,10,1,1,1,27,2,1,1,1,1,0,1,0,0,02,28
3361,-70.554237,-33.418274,3889,19:21:00,02,LAS CONDES,33,30,1,26,1,27,2,2,1,1,1,0,0,0,0,02,15
3362,-70.718353,-33.51358,3890,19:30:00,02,CERRILLOS,67,40,1,1,1,27,3,2,1,1,1,0,0,0,0,02,1
3363,-70.609039,-33.42131,3891,19:30:00,02,PROVIDENCIA,10,10,1,1,2,55,1,2,1,1,1,0,1,0,1,02,25
3364,-70.720047,-33.412941,3892,19:45:00,02,QUINTA NORMAL,70,70,1,14,9,95,3,2,1,1,1,0,0,0,1,02,29
3365,-70.746834,-33.506958,3893,20:40:00,02,MAIPU,32,30,1,14,10,65,1,2,1,1,1,0,1,0,0,02,20
3366,-70.5630421,-33.588222,3894,22:00:00,02,PUENTE ALTO,10,10,1,11,2,52,2,2,1,1,1,0,0,0,1,02,27
3367,-70.7744743,-33.5313052,3895,22:30:00,02,MAIPU,33,30,1,11,1,28,2,2,1,1,1,0,0,0,0,02,20
3368,-70.7573833,-33.4985846,3896,23:00:00,02,MAIPU,99,99,1,1,13,97,1,2,1,1,1,0,0,0,0,02,20
3369,-70.6572747,-33.3918858,20147,16:00:00,02,CONCHALI,33,30,1,11,13,97,2,1,2,1,1,0,0,0,0,02,4
3370,-70.6481497,-33.5602258,21365,08:45:00,02,LA PINTANA,33,30,1,11,13,97,3,2,1,1,1,0,0,0,0,02,12
3371,-70.7972978,-33.5051586,21369,07:50:00,02,MAIPU,32,30,1,15,1,27,2,2,1,1,1,0,0,0,0,02,20
3372,-70.776224,-33.4265548,21379,18:10:00,02,PUDAHUEL,33,30,1,11,1,27,2,2,1,1,1,0,0,0,1,02,26
3373,-70.6810849,-33.4784551,21417,22:45:00,02,PEDRO AGUIRRE CERDA,10,10,1,1,5,54,2,2,1,1,1,0,0,0,1,02,22
3374,-70.563194,-33.556824,3897,00:00:00,03,LA FLORIDA,32,30,1,1,1,27,2,1,1,1,1,0,0,0,1,03,10
3375,-70.614716,-33.547165,3898,02:00:00,03,LA GRANJA,51,40,1,1,9,95,2,2,1,1,1,0,0,0,0,03,11
3376,-70.629509,-33.578503,3899,02:25:00,03,LA PINTANA,51,40,1,14,4,24,3,2,1,1,1,0,0,0,1,03,12
3377,-70.633286,-33.456123,3900,04:04:00,03,SANTIAGO,61,40,1,11,13,97,1,2,1,1,1,0,0,0,1,03,36
3378,-70.562401,-33.463676,3901,05:00:00,03,PEÑALOLEN,31,30,1,1,1,27,2,2,2,1,1,0,0,0,0,03,23
3379,-70.675377,-33.57819,3902,07:20:00,03,EL BOSQUE,10,10,1,11,2,52,3,1,1,1,1,0,0,0,2,03,5
3380,-70.568771,-33.581661,3903,07:24:00,03,PUENTE ALTO,32,30,1,15,10,64,2,2,1,1,1,0,0,0,2,03,27
3381,-70.664398,-33.537582,3904,07:27:00,03,LA CISTERNA,63,40,1,11,1,28,3,1,1,1,1,0,0,0,0,03,9
3382,-70.571625,-33.572174,3905,07:30:00,03,PUENTE ALTO,70,70,1,11,1,28,2,2,1,1,1,0,0,0,1,03,27
3383,-70.634422,-33.41217,3906,07:30:00,03,RECOLETA,32,30,1,15,1,27,2,2,2,1,1,0,0,0,1,03,30
3384,-70.634422,-33.41217,3907,07:30:00,03,RECOLETA,99,99,1,15,1,91,2,2,2,1,1,0,0,0,1,03,30
3385,-70.687622,-33.431114,3908,07:55:00,03,QUINTA NORMAL,32,30,1,26,13,97,2,1,1,1,1,0,0,0,0,03,29
3386,-70.57769,-33.608883,3909,08:00:00,03,PUENTE ALTO,34,30,1,14,10,65,1,1,1,1,1,0,0,0,2,03,27
3387,-70.719475,-33.512688,3910,08:00:00,03,MAIPU,33,30,1,1,1,28,3,2,1,1,1,0,0,0,0,03,20
3388,-70.664665,-33.433189,3911,08:45:00,03,SANTIAGO,10,10,1,1,13,97,1,1,1,1,1,0,1,0,0,03,36
3389,-70.712425,-33.421589,3912,08:50:00,03,QUINTA NORMAL,52,40,1,26,1,83,1,2,1,1,1,0,0,0,0,03,29
3390,-70.657967,-33.478909,3913,09:00:00,03,PEDRO AGUIRRE CERDA,52,40,1,1,1,27,1,2,1,1,1,0,0,0,1,03,22
3391,-70.757408,-33.510555,3914,09:45:00,03,MAIPU,33,30,1,11,1,28,3,2,1,1,1,0,0,0,0,03,20
3392,-70.561829,-33.394371,3915,09:50:00,03,LAS CONDES,99,99,1,26,14,98,2,1,1,1,1,0,0,0,0,03,15
3393,-70.66494,-33.464401,3916,10:00:00,03,SANTIAGO,99,99,1,1,9,95,2,2,1,1,1,0,0,0,1,03,36
3394,-70.660736,-33.442921,3917,10:55:00,03,SANTIAGO,32,30,1,11,13,97,1,1,1,1,1,0,0,0,0,03,36
3395,-70.723404,-33.445656,3918,11:00:00,03,LO PRADO,10,10,1,11,13,97,2,2,1,1,1,0,0,0,1,03,18
3396,-70.550789,-33.4939,3919,11:00:00,03,PEÑALOLEN,33,30,1,1,1,27,3,1,1,1,1,0,0,0,0,03,23
3397,-70.575562,-33.601402,3920,12:00:00,03,PUENTE ALTO,70,70,1,1,1,27,2,2,1,1,1,0,0,0,1,03,27
3398,-70.653473,-33.441029,3921,12:30:00,03,SANTIAGO,31,30,1,1,1,28,1,1,1,1,1,0,0,0,0,03,36
3399,-70.656639,-33.479019,3922,12:45:00,03,PEDRO AGUIRRE CERDA,65,40,1,26,13,97,3,1,1,1,1,0,0,0,0,03,22
3400,-70.626808,-33.611408,3923,13:00:00,03,LA PINTANA,20,20,1,1,3,43,2,2,1,1,1,0,0,0,1,03,12
3401,-70.585213,-33.562351,3924,13:05:00,03,LA FLORIDA,68,40,1,14,14,98,2,1,1,1,1,0,0,0,0,03,10
3402,-70.77317,-33.511959,3925,14:00:00,03,MAIPU,99,99,1,26,13,97,2,1,1,1,1,0,0,0,0,03,20
3403,-70.617905,-33.459381,3926,15:00:00,03,ÑUÑOA,32,30,1,15,1,32,2,2,1,1,1,0,0,1,0,03,39
3404,-70.554665,-33.574158,3927,16:29:00,03,PUENTE ALTO,70,70,1,11,14,98,3,2,1,1,1,0,0,0,1,03,27
3405,-70.554665,-33.574158,3928,16:30:00,03,PUENTE ALTO,52,40,1,11,9,95,3,2,1,1,1,0,0,0,1,03,27
3406,-70.638702,-33.434597,3929,17:00:00,03,RECOLETA,32,30,1,11,1,27,1,2,1,1,1,0,0,0,0,03,30
3407,-70.64695,-33.449928,3930,17:30:00,03,SANTIAGO,68,40,1,4,1,28,1,2,1,1,1,0,0,0,1,03,36
3408,-70.603552,-33.528343,3931,17:36:00,03,LA FLORIDA,32,30,1,15,14,98,1,1,1,1,1,0,0,0,0,03,10
3409,-70.5804789,-33.5435506,3932,17:40:00,03,LA FLORIDA,31,30,1,1,1,28,2,1,1,1,1,0,0,0,1,03,10
3410,-70.735512,-33.506401,3933,19:00:00,03,CERRILLOS,67,40,1,16,1,28,1,2,1,1,1,0,0,0,0,03,1
3411,-70.754807,-33.449516,3934,19:00:00,03,PUDAHUEL,20,20,1,14,14,98,2,2,2,1,1,0,0,0,1,03,26
3412,-70.617683,-33.491623,3935,19:05:00,03,SAN JOAQUIN,63,40,1,1,13,97,3,1,1,1,1,0,0,0,0,03,33
3413,-70.578247,-33.402191,3936,19:10:00,03,LAS CONDES,67,40,1,1,1,27,1,2,2,1,1,0,0,0,0,03,15
3414,-70.692352,-33.438271,3937,19:30:00,03,ESTACION CENTRAL,30,30,1,26,14,98,2,1,2,1,1,0,0,0,0,03,6
3415,-70.690742,-33.458508,3938,19:30:00,03,ESTACION CENTRAL,10,10,1,15,13,97,1,2,1,1,1,0,0,0,1,03,6
3416,-70.638702,-33.434597,3939,19:45:00,03,RECOLETA,32,30,1,11,1,27,1,2,1,1,1,0,1,0,0,03,30
3417,-70.735039,-33.508442,3940,20:00:00,03,CERRILLOS,10,10,1,15,9,95,2,2,1,1,1,0,1,0,0,03,1
3418,-70.666702,-33.543457,3941,21:20:00,03,LA CISTERNA,63,40,1,11,1,28,3,1,1,1,1,0,0,0,1,03,9
3419,-70.639687,-33.427986,3942,21:30:00,03,RECOLETA,31,30,1,11,1,27,1,2,1,1,1,0,1,0,0,03,30
3420,-70.56041,-33.417145,3943,22:30:00,03,LAS CONDES,10,10,1,1,14,98,2,2,2,1,1,0,0,0,1,03,15
3421,-70.625275,-33.432354,3944,22:35:00,03,PROVIDENCIA,33,30,1,11,1,27,1,2,1,1,1,0,0,0,0,03,25
3422,-70.562119,-33.542038,3945,22:50:00,03,LA FLORIDA,10,10,1,1,2,52,2,1,1,1,1,0,0,0,1,03,10
3423,-70.678543,-33.442501,3946,23:04:00,03,SANTIAGO,33,30,1,1,1,27,1,1,1,1,1,0,0,0,1,03,36
3424,-70.574814,-33.431171,3947,23:30:00,03,LAS CONDES,52,40,1,11,14,98,2,2,2,1,1,0,1,0,0,03,15
3425,-70.697174,-33.455441,3948,23:40:00,03,ESTACION CENTRAL,30,30,1,26,14,98,2,1,2,9,1,0,0,0,0,03,6
3426,-70.6097106,-33.4878166,20070,15:21:00,03,MACUL,32,30,1,1,13,97,2,1,1,1,1,0,0,0,0,03,19
3427,-70.6012412,-33.4759288,20168,09:20:00,03,MACUL,70,70,1,1,13,97,2,1,1,1,1,0,0,0,0,03,19
3428,-70.6862314,-33.4959552,20189,07:15:00,03,PEDRO AGUIRRE CERDA,32,30,1,1,1,23,1,2,1,1,1,0,0,0,1,03,22
3429,-70.6554055,-33.4386531,20231,09:15:00,03,SANTIAGO,51,40,1,1,1,27,1,2,1,1,1,0,0,0,0,03,36
3430,-70.5892803,-33.6084113,21383,07:00:00,03,PUENTE ALTO,70,70,1,11,9,95,3,1,1,1,1,0,0,0,1,03,27
3431,-70.5808053,-33.4676789,21386,17:15:00,03,ÑUÑOA,20,20,1,11,9,95,3,2,1,1,1,0,0,0,2,03,39
3432,-70.5754454,-33.5403614,21390,17:00:00,03,LA FLORIDA,32,30,1,1,10,62,2,1,1,1,1,0,0,0,2,03,10
3433,-70.599586,-33.433998,2084,17:00:00,03,PROVIDENCIA,32,30,1,1,1,27,2,1,1,1,1,0,0,0,0,03,25
3434,-70.6258495,-33.4318322,2406,17:10:00,03,PROVIDENCIA,32,30,1,11,10,62,2,2,1,1,1,0,0,0,3,03,25
3435,-70.636696,-33.542351,2407,17:10:00,03,SAN RAMON,53,40,1,1,1,27,1,2,1,1,1,0,0,0,0,03,35
3436,-70.658691,-33.517937,2413,17:30:00,03,LA CISTERNA,32,30,1,1,1,28,3,1,1,1,1,0,0,0,0,03,9
3437,-70.670341,-33.478683,2416,17:30:00,03,PEDRO AGUIRRE CERDA,34,30,1,14,10,65,2,2,1,1,1,0,0,0,0,03,22
3438,-70.545448,-33.408485,2419,18:00:00,03,LAS CONDES,33,30,1,11,14,98,3,2,2,1,1,0,0,0,0,03,15
3439,-70.5826486,-33.522588,2421,18:00:00,03,LA FLORIDA,31,30,1,1,1,27,2,1,1,1,1,0,0,0,2,03,10
3440,-70.633156,-33.547554,2425,18:02:00,03,SAN RAMON,53,40,1,11,10,62,1,2,1,1,1,0,0,0,0,03,35
3441,-70.640961,-33.384277,2823,18:15:00,03,RECOLETA,10,10,1,1,2,52,2,2,2,1,1,0,0,0,1,03,30
3442,-70.673637,-33.436939,2825,18:15:00,03,SANTIAGO,32,30,1,1,1,27,1,1,1,1,1,0,0,0,1,03,36
3443,-70.7504306,-33.486213,2829,18:30:00,03,MAIPU,33,30,1,1,1,28,3,2,1,1,1,0,0,0,1,03,20
3444,-70.754807,-33.449516,2831,19:00:00,03,PUDAHUEL,20,20,1,11,1,29,2,2,1,1,1,0,0,0,1,03,26
3445,-70.755447,-33.467667,2833,19:00:00,03,MAIPU,31,30,1,1,1,23,2,1,2,1,1,0,0,0,0,03,20
3446,-70.704391,-33.44598,2834,19:30:00,03,QUINTA NORMAL,63,40,1,26,1,27,2,2,1,1,1,0,0,0,0,03,29
3447,-70.5954876,-33.5591175,2835,19:33:00,03,LA FLORIDA,63,40,1,14,14,98,2,1,1,1,1,0,0,0,0,03,10
3448,-70.672897,-33.461433,2836,20:00:00,03,SANTIAGO,34,30,1,15,10,64,1,2,1,1,1,0,1,0,1,03,36
3449,-70.70874,-33.475124,2837,21:30:00,03,ESTACION CENTRAL,50,40,1,1,13,97,2,2,1,1,1,0,0,0,0,03,6
3450,-70.60006,-33.562202,2838,21:35:00,03,LA FLORIDA,33,30,1,11,14,98,2,1,1,1,1,0,0,0,0,03,10
3451,-70.739784,-33.518353,2839,22:30:00,03,MAIPU,67,40,1,1,1,29,2,2,1,1,1,0,0,0,1,03,20
3452,-70.5691254,-33.5037893,2840,23:20:00,03,PEÑALOLEN,33,30,1,1,13,97,2,1,1,1,1,0,0,0,0,03,23
3453,-70.693939,-33.426495,2841,23:55:00,03,QUINTA NORMAL,32,30,1,4,10,65,2,2,2,1,1,0,0,0,0,03,29
3454,-70.642334,-33.46497,3949,00:45:00,03,SANTIAGO,10,10,1,26,14,98,1,2,1,1,1,0,1,0,0,03,36
3455,-70.6755729,-33.4498669,3950,02:20:00,03,SANTIAGO,32,30,1,1,13,97,3,1,1,1,1,0,0,0,0,03,36
3456,-70.631264,-33.444996,3951,02:25:00,03,PROVIDENCIA,51,40,1,1,9,95,1,2,1,1,1,0,0,0,1,03,25
3457,-70.680496,-33.454151,3952,07:40:00,03,ESTACION CENTRAL,30,30,1,26,14,98,2,1,2,1,1,0,0,0,0,03,6
3458,-70.640343,-33.383652,3953,07:45:00,03,RECOLETA,32,30,1,11,10,62,1,2,2,1,1,0,0,0,1,03,30
3459,-70.571503,-33.394505,3954,07:46:00,03,VITACURA,31,30,1,1,13,97,2,2,1,1,1,0,0,1,0,03,38
3460,-70.571503,-33.394505,3955,07:46:00,03,VITACURA,32,30,1,1,1,27,2,2,1,1,1,0,0,0,0,03,38
