X;Y;FID;Hora;Fecha;Comuna;Cód_Tipo_;Cód_Tipo1;Cód_Zona;Cód_Ubica;Cód_Causa;Cód_Cau_1;Cód_Calza;Cód__Tipo;Cód_Estad;Cód_Condi;Cód_Est_1;Fallecidos;Graves;Menos_Grav;Leves
-70.807526;-33.505665;14212;08:30:00;2018/10/13 00:00:00+00;MAIPU;32;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.6834532;-33.5694302;14213;10:00:00;2018/10/13 00:00:00+00;EL BOSQUE;69;40;1;1;9;95;2;1;1;1;1;0;0;0;0
-70.645439;-33.469471;14214;10:00:00;2018/10/13 00:00:00+00;SANTIAGO;64;40;1;15;1;27;1;2;1;1;1;0;0;0;0
-70.60424;-33.436493;14215;10:30:00;2018/10/13 00:00:00+00;PROVIDENCIA;32;30;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.657547;-33.377796;14216;11:30:00;2018/10/13 00:00:00+00;RECOLETA;32;30;1;1;13;97;2;1;2;1;1;0;1;0;0
-70.651268;-33.489906;14217;12:00:00;2018/10/13 00:00:00+00;SAN MIGUEL;10;10;1;11;1;27;1;2;1;1;1;0;0;0;1
-70.750076;-33.470531;14218;12:00:00;2018/10/13 00:00:00+00;MAIPU;62;40;1;1;13;97;2;2;1;1;1;0;0;0;0
-70.65168;-33.492313;14219;12:30:00;2018/10/13 00:00:00+00;SAN MIGUEL;64;40;1;26;13;97;2;2;1;1;1;0;0;0;0
-70.687904;-33.484875;14220;13:20:00;2018/10/13 00:00:00+00;PEDRO AGUIRRE CERDA;30;30;1;26;4;24;2;2;2;1;1;0;0;0;0
-70.755569;-33.374516;14221;13:20:00;2018/10/13 00:00:00+00;QUILICURA;32;30;1;1;1;27;2;2;2;1;1;0;0;0;1
-70.645531;-33.556339;14222;14:20:00;2018/10/13 00:00:00+00;LA PINTANA;33;30;1;14;1;28;2;2;2;1;1;0;0;0;0
-70.659683;-33.470173;14223;14:30:00;2018/10/13 00:00:00+00;SANTIAGO;20;20;1;11;14;98;1;1;1;1;1;0;0;0;0
-70.785927;-33.535713;14224;15:00:00;2018/10/13 00:00:00+00;MAIPU;32;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.5783449;-33.5019937;14225;15:30:00;2018/10/13 00:00:00+00;PEÑALOLEN;31;30;1;15;1;32;3;2;2;1;1;0;0;0;0
-70.63546;-33.50531;14226;16:00:00;2018/10/13 00:00:00+00;SAN JOAQUIN;68;40;1;14;13;97;1;2;1;1;1;0;0;0;0
-70.676254;-33.41328;14227;16:30:00;2018/10/13 00:00:00+00;INDEPENDENCIA;32;30;1;14;10;65;1;1;1;1;1;0;0;0;2
-70.678108;-33.414055;14228;16:40:00;2018/10/13 00:00:00+00;INDEPENDENCIA;32;30;1;14;10;65;2;2;1;1;1;0;0;0;1
-70.737572;-33.472664;14229;17:20:00;2018/10/13 00:00:00+00;MAIPU;32;30;1;14;10;65;2;1;1;1;1;0;0;0;0
-70.730019;-33.507812;14230;18:30:00;2018/10/13 00:00:00+00;CERRILLOS;34;30;1;16;4;24;2;2;1;1;1;0;0;0;0
-70.657295;-33.387577;14231;18:40:00;2018/10/13 00:00:00+00;CONCHALI;33;30;1;1;13;97;1;1;2;1;1;0;0;0;1
-70.731667;-33.635509;14232;19:05:00;2018/10/13 00:00:00+00;CALERA DE TANGO;31;30;1;1;1;91;2;2;1;1;1;0;0;0;1
-70.640656;-33.477814;14233;20:15:00;2018/10/13 00:00:00+00;SAN JOAQUIN;63;40;1;11;13;97;1;2;1;1;1;0;0;0;0
-70.689674;-33.432938;14234;21:00:00;2018/10/13 00:00:00+00;QUINTA NORMAL;32;30;1;15;10;64;2;2;1;1;1;0;0;0;0
-70.55677;-33.614876;14235;23:00:00;2018/10/13 00:00:00+00;PUENTE ALTO;32;30;1;14;10;65;2;1;1;1;1;0;0;0;0
-70.634117;-33.542652;14236;23:05:00;2018/10/13 00:00:00+00;SAN RAMON;67;40;1;11;1;27;1;2;1;1;1;0;0;0;0
-70.6279481;-33.5878058;21801;09:15:00;2018/10/13 00:00:00+00;LA PINTANA;30;30;1;14;10;65;1;2;2;1;1;0;0;0;1
-70.6140815;-33.5265655;21814;01:55:00;2018/10/13 00:00:00+00;LA GRANJA;31;30;1;1;1;91;2;2;2;1;1;0;0;0;0
-70.8156717;-33.5695362;21834;22:15:00;2018/10/13 00:00:00+00;PADRE HURTADO;10;10;2;1;1;27;1;2;1;1;1;0;1;0;0
-70.6737543;-33.4568761;22189;17:19:00;2018/10/13 00:00:00+00;SANTIAGO;63;40;1;14;4;21;1;1;1;1;1;0;0;0;1
-70.7572464;-33.5069892;22192;15:30:00;2018/10/13 00:00:00+00;MAIPU;65;40;1;1;1;28;3;1;1;1;1;0;0;0;0
-70.655727;-33.4447736;22562;13:15:00;2018/10/13 00:00:00+00;SANTIAGO;33;30;1;1;1;28;2;2;1;1;1;0;0;0;2
-70.643036;-33.541012;14237;01:00:00;2018/10/14 00:00:00+00;SAN RAMON;50;40;1;1;14;99;1;2;1;1;1;0;0;0;0
-70.785912;-33.540787;14238;02:10:00;2018/10/14 00:00:00+00;MAIPU;51;40;1;1;4;24;2;2;1;1;1;0;0;0;0
-70.604164;-33.582287;14239;02:30:00;2018/10/14 00:00:00+00;PUENTE ALTO;63;40;1;1;1;27;3;1;1;1;1;0;0;0;0
-70.64212;-33.472942;14240;05:00:00;2018/10/14 00:00:00+00;SANTIAGO;64;40;1;11;1;27;1;2;1;1;1;0;0;0;0
-70.676147;-33.205112;14241;05:30:00;2018/10/14 00:00:00+00;COLINA;51;40;1;1;4;24;2;2;1;1;1;0;0;0;1
-70.701698;-33.457405;14242;05:40:00;2018/10/14 00:00:00+00;ESTACION CENTRAL;33;30;1;26;1;28;3;2;2;1;1;0;0;0;0
-70.63723;-33.437469;14243;06:10:00;2018/10/14 00:00:00+00;SANTIAGO;10;10;1;1;1;27;2;2;1;1;1;0;1;0;0
-70.676323;-33.521168;14244;08:05:00;2018/10/14 00:00:00+00;LA CISTERNA;33;30;1;11;1;28;2;1;1;1;1;0;0;0;0
-70.584801;-33.4319;14245;09:00:00;2018/10/14 00:00:00+00;PROVIDENCIA;20;20;1;1;14;98;2;2;1;1;1;0;0;0;1
-70.5762866;-33.4690584;14246;09:00:00;2018/10/14 00:00:00+00;PEÑALOLEN;51;40;1;1;9;95;1;4;1;1;1;0;1;0;0
-70.696953;-33.485081;14247;09:25:00;2018/10/14 00:00:00+00;CERRILLOS;67;40;1;11;4;24;2;2;1;1;1;0;0;0;1
-70.758415;-33.499676;14248;10:00:00;2018/10/14 00:00:00+00;MAIPU;69;40;1;26;13;97;2;1;1;1;1;0;0;0;0
-70.685852;-33.482296;14249;10:00:00;2018/10/14 00:00:00+00;PEDRO AGUIRRE CERDA;52;40;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.592606;-33.432186;14250;10:30:00;2018/10/14 00:00:00+00;PROVIDENCIA;10;10;1;14;13;97;2;2;1;1;1;0;0;0;1
-70.688515;-33.434994;14251;10:30:00;2018/10/14 00:00:00+00;QUINTA NORMAL;70;70;1;16;1;23;1;2;1;1;1;0;0;0;1
-70.63781;-33.412754;14252;11:00:00;2018/10/14 00:00:00+00;RECOLETA;32;30;1;11;14;98;2;2;1;1;1;0;0;0;0
-70.728798;-33.423653;14253;11:20:00;2018/10/14 00:00:00+00;CERRO NAVIA;68;40;1;1;4;21;2;1;2;1;1;0;0;0;0
-70.672897;-33.461433;14254;11:30:00;2018/10/14 00:00:00+00;SANTIAGO;34;30;1;15;10;64;1;1;1;1;1;0;0;0;0
-70.578964;-33.413174;14255;11:30:00;2018/10/14 00:00:00+00;LAS CONDES;99;99;1;26;14;98;2;2;1;1;1;0;0;0;0
-70.613953;-33.445225;14256;12:20:00;2018/10/14 00:00:00+00;PROVIDENCIA;68;40;1;1;9;95;1;2;2;1;1;0;1;0;1
-70.56974;-33.47982;14257;12:20:00;2018/10/14 00:00:00+00;PEÑALOLEN;62;40;1;1;1;27;2;4;2;1;1;0;0;0;0
-70.682869;-33.497124;14258;12:35:00;2018/10/14 00:00:00+00;PEDRO AGUIRRE CERDA;51;40;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.7051547;-33.5963268;14259;12:50:00;2018/10/14 00:00:00+00;SAN BERNARDO;32;30;1;1;1;31;1;2;1;1;1;0;0;0;1
-70.825562;-33.513416;14260;13:30:00;2018/10/14 00:00:00+00;MAIPU;31;30;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.658058;-33.514713;14261;13:30:00;2018/10/14 00:00:00+00;SAN MIGUEL;20;20;1;26;13;97;2;2;1;1;1;0;0;0;1
-70.59063;-33.510048;14262;14:00:00;2018/10/14 00:00:00+00;LA FLORIDA;62;40;1;26;1;27;2;1;1;1;1;0;0;0;0
-70.694809;-33.417259;14263;14:10:00;2018/10/14 00:00:00+00;QUINTA NORMAL;65;40;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.679237;-33.208603;14264;14:20:00;2018/10/14 00:00:00+00;COLINA;32;30;1;1;4;24;2;2;1;1;1;0;0;0;0
-70.591034;-33.614407;14265;15:00:00;2018/10/14 00:00:00+00;PUENTE ALTO;32;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.710014;-33.500854;14266;15:40:00;2018/10/14 00:00:00+00;CERRILLOS;34;30;1;11;10;62;3;2;1;1;1;0;0;0;0
-70.59494;-33.473694;14267;15:40:00;2018/10/14 00:00:00+00;MACUL;10;10;1;1;14;98;2;1;1;1;1;0;1;0;0
-70.645164;-33.554546;14268;16:20:00;2018/10/14 00:00:00+00;SAN RAMON;31;30;1;1;1;23;1;2;1;1;1;0;0;0;0
-70.618401;-33.448357;14269;16:30:00;2018/10/14 00:00:00+00;ÑUÑOA;33;30;1;16;13;97;1;1;1;1;1;0;0;0;1
-70.659271;-33.389534;14270;16:50:00;2018/10/14 00:00:00+00;CONCHALI;99;99;1;1;13;97;1;1;1;1;1;0;0;0;1
-70.735756;-33.444298;14271;17:00:00;2018/10/14 00:00:00+00;LO PRADO;63;40;1;1;4;24;2;2;1;1;1;0;0;0;1
-70.774323;-33.49194;14272;17:30:00;2018/10/14 00:00:00+00;MAIPU;51;40;1;26;9;95;2;1;1;1;1;0;0;0;0
-70.572685;-33.611431;14273;18:00:00;2018/10/14 00:00:00+00;PUENTE ALTO;32;30;1;14;13;97;2;1;1;1;1;0;0;0;0
-70.779213;-33.427402;14274;18:30:00;2018/10/14 00:00:00+00;PUDAHUEL;33;30;1;1;1;11;1;2;1;1;1;0;0;0;0
-70.722672;-33.476376;14275;19:00:00;2018/10/14 00:00:00+00;CERRILLOS;34;30;1;16;1;27;3;2;1;1;1;0;0;0;0
-70.67556;-33.44989;14276;19:00:00;2018/10/14 00:00:00+00;SANTIAGO;70;70;1;11;1;27;3;2;2;1;1;0;0;0;1
-70.545517;-33.458111;14277;19:00:00;2018/10/14 00:00:00+00;LA REINA;61;40;1;11;1;28;2;2;2;1;1;0;0;0;0
-70.67556;-33.44989;14278;19:00:00;2018/10/14 00:00:00+00;SANTIAGO;32;30;1;11;10;62;3;2;2;1;1;0;0;0;1
-70.762474;-33.520599;14279;19:30:00;2018/10/14 00:00:00+00;MAIPU;32;30;1;26;1;27;1;2;1;1;1;0;0;0;0
-70.674774;-33.421295;14280;20:20:00;2018/10/14 00:00:00+00;INDEPENDENCIA;32;30;1;14;1;91;1;2;1;1;1;0;0;0;1
-70.787643;-33.512093;14281;20:30:00;2018/10/14 00:00:00+00;MAIPU;51;40;1;1;14;99;2;2;1;1;1;0;0;0;0
-70.720276;-33.403515;14282;20:45:00;2018/10/14 00:00:00+00;RENCA;63;40;1;1;4;21;2;2;1;1;1;0;0;0;0
-70.67556;-33.44989;14283;20:56:00;2018/10/14 00:00:00+00;SANTIAGO;32;30;1;11;13;97;1;1;1;1;1;0;0;0;1
-70.695274;-33.235542;14284;21:30:00;2018/10/14 00:00:00+00;COLINA;63;40;1;1;13;97;2;2;1;1;1;0;0;0;0
-70.663292;-33.192024;14285;22:10:00;2018/10/14 00:00:00+00;COLINA;34;30;1;11;13;97;2;2;1;1;1;0;0;0;0
-70.778;-33.54216;14286;22:20:00;2018/10/14 00:00:00+00;MAIPU;32;30;1;1;13;97;3;2;1;1;1;0;0;0;0
-70.785484;-33.515678;14287;22:35:00;2018/10/14 00:00:00+00;MAIPU;31;30;1;1;1;27;3;2;1;1;1;0;0;0;0
-70.770935;-33.515121;14288;22:50:00;2018/10/14 00:00:00+00;MAIPU;32;30;1;15;13;97;2;1;1;1;1;0;0;0;0
-70.5224324;-33.3949411;21871;13:50:00;2018/10/14 00:00:00+00;LAS CONDES;32;30;1;24;1;27;1;2;1;1;1;0;0;0;0
-70.710299;-33.518199;22181;21:00:00;2018/10/14 00:00:00+00;CERRILLOS;63;40;1;21;1;28;1;2;1;1;1;0;0;0;1
-70.6025602;-33.4952981;22182;11:00:00;2018/10/14 00:00:00+00;MACUL;31;30;1;1;14;98;2;1;1;1;1;0;0;0;0
-70.7781602;-33.5062676;22184;13:00:00;2018/10/14 00:00:00+00;MAIPU;51;40;1;1;4;24;1;2;1;1;1;0;0;0;1
-70.548501;-33.3895759;22186;21:15:00;2018/10/14 00:00:00+00;VITACURA;51;40;1;1;14;98;2;1;1;1;1;0;0;0;0
-70.7686481;-33.521306;22193;10:40:00;2018/10/14 00:00:00+00;MAIPU;51;40;1;1;9;95;2;1;1;1;2;0;0;0;3
-70.6244899;-33.6272918;22252;19:30:00;2018/10/14 00:00:00+00;PUENTE ALTO;63;40;1;1;1;27;2;1;1;1;1;0;0;0;0
-70.671692;-33.381718;14289;00:30:00;2018/10/15 00:00:00+00;CONCHALI;32;30;1;1;13;97;1;1;2;1;1;0;0;1;1
-70.533813;-33.458893;14290;01:40:00;2018/10/15 00:00:00+00;LA REINA;32;30;1;15;1;32;2;2;2;1;1;0;1;0;0
-70.659317;-33.440365;14291;05:55:00;2018/10/15 00:00:00+00;SANTIAGO;69;40;1;1;1;27;3;2;1;1;1;0;0;0;0
-70.576797;-33.49065;14292;07:30:00;2018/10/15 00:00:00+00;PEÑALOLEN;51;40;1;11;4;24;3;1;1;1;1;0;0;0;0
-70.589157;-33.5434;14293;07:30:00;2018/10/15 00:00:00+00;LA FLORIDA;52;40;1;1;13;97;3;1;1;1;1;0;0;0;1
-70.759834;-33.529526;14294;08:00:00;2018/10/15 00:00:00+00;MAIPU;70;70;1;1;1;27;2;1;1;1;1;0;0;0;0
-70.554665;-33.574158;14295;08:00:00;2018/10/15 00:00:00+00;PUENTE ALTO;51;40;1;11;9;95;3;1;1;1;1;0;1;0;0
-70.720108;-33.406609;14296;09:00:00;2018/10/15 00:00:00+00;RENCA;30;30;1;11;13;97;2;2;1;1;1;0;0;0;0
-70.658844;-33.517006;14297;11:00:00;2018/10/15 00:00:00+00;LA CISTERNA;34;30;1;11;1;27;2;1;1;1;1;0;0;0;0
-70.661499;-33.489887;14298;11:15:00;2018/10/15 00:00:00+00;PEDRO AGUIRRE CERDA;31;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.737289;-33.469662;14299;11:20:00;2018/10/15 00:00:00+00;MAIPU;32;30;1;14;10;65;2;1;1;1;1;0;1;0;0
-70.737953;-33.462936;14300;11:45:00;2018/10/15 00:00:00+00;PUDAHUEL;32;30;1;11;1;11;3;2;2;1;1;0;0;0;4
-70.632721;-33.440742;14301;13:13:00;2018/10/15 00:00:00+00;PROVIDENCIA;70;70;1;1;13;97;1;2;1;1;1;0;0;0;0
-70.628426;-33.435047;14302;13:40:00;2018/10/15 00:00:00+00;PROVIDENCIA;10;10;1;1;2;52;1;2;1;1;1;0;0;0;1
-70.75145;-33.486015;14303;14:15:00;2018/10/15 00:00:00+00;MAIPU;33;30;1;1;1;28;2;2;1;1;1;0;0;0;0
-70.584175;-33.598892;14304;14:20:00;2018/10/15 00:00:00+00;PUENTE ALTO;32;30;1;14;13;97;3;1;1;1;1;0;0;0;1
-70.647545;-33.57896;14305;14:55:00;2018/10/15 00:00:00+00;LA PINTANA;30;30;1;14;1;32;2;2;2;1;1;0;0;0;0
-70.639839;-33.551353;14306;15:10:00;2018/10/15 00:00:00+00;SAN RAMON;99;99;1;1;4;24;2;2;1;1;1;0;0;0;0
-70.705315;-33.4048;14307;15:30:00;2018/10/15 00:00:00+00;RENCA;50;40;1;1;14;98;2;2;1;1;1;0;0;0;0
-70.567078;-33.470901;14308;15:40:00;2018/10/15 00:00:00+00;PEÑALOLEN;33;30;1;1;1;29;3;1;1;1;1;0;0;0;0
-70.531181;-33.401165;14309;16:15:00;2018/10/15 00:00:00+00;LAS CONDES;32;30;1;1;12;5;2;2;1;1;1;0;0;0;0
-70.759079;-33.442909;14310;16:20:00;2018/10/15 00:00:00+00;PUDAHUEL;33;30;1;16;1;27;2;2;1;1;1;0;0;0;0
-70.609039;-33.433174;14311;16:30:00;2018/10/15 00:00:00+00;PROVIDENCIA;51;40;1;1;14;98;2;2;1;1;1;0;0;0;0
-70.580345;-33.486618;14312;16:40:00;2018/10/15 00:00:00+00;MACUL;70;70;1;1;14;98;2;1;1;1;1;0;0;0;1
-70.547234;-33.58374;14313;17:00:00;2018/10/15 00:00:00+00;PUENTE ALTO;33;30;1;1;13;97;3;1;1;1;1;0;0;0;0
-70.583557;-33.433205;14314;17:00:00;2018/10/15 00:00:00+00;PROVIDENCIA;31;30;1;16;13;97;2;2;1;1;1;0;1;0;0
-70.612724;-33.442001;14315;17:00:00;2018/10/15 00:00:00+00;PROVIDENCIA;69;40;1;11;13;97;1;2;1;1;1;0;0;0;0
-70.618484;-33.419769;14316;17:00:00;2018/10/15 00:00:00+00;PROVIDENCIA;32;30;1;1;1;29;2;2;1;1;1;0;0;0;0
-70.533073;-33.427036;14317;17:40:00;2018/10/15 00:00:00+00;LAS CONDES;20;20;1;1;1;15;2;2;1;1;1;0;0;0;0
-70.631226;-33.478825;14318;17:45:00;2018/10/15 00:00:00+00;SAN JOAQUIN;34;30;1;26;13;97;1;2;1;1;1;0;0;0;4
-70.691963;-33.45155;14319;18:00:00;2018/10/15 00:00:00+00;ESTACION CENTRAL;30;30;1;26;1;28;1;2;2;1;1;0;0;0;0
-70.651711;-33.433075;14320;18:20:00;2018/10/15 00:00:00+00;SANTIAGO;10;10;1;1;10;68;1;1;1;1;1;0;0;0;1
-70.803108;-33.559727;14321;18:23:00;2018/10/15 00:00:00+00;PADRE HURTADO;33;30;1;1;1;27;2;1;1;1;1;0;0;0;0
-70.729988;-33.372669;14322;18:50:00;2018/10/15 00:00:00+00;QUILICURA;32;30;1;1;1;11;1;2;1;1;1;0;0;0;0
-70.597443;-33.60545;14323;19:15:00;2018/10/15 00:00:00+00;PUENTE ALTO;63;40;1;14;13;97;3;1;1;1;1;0;0;0;0
-70.638481;-33.507046;14324;20:40:00;2018/10/15 00:00:00+00;SAN MIGUEL;33;30;1;11;13;97;2;3;2;1;1;0;0;0;0
-70.63781;-33.412754;14325;22:30:00;2018/10/15 00:00:00+00;RECOLETA;99;99;1;11;14;99;2;2;1;1;1;0;0;0;0
-70.634865;-33.438675;14326;23:33:00;2018/10/15 00:00:00+00;PROVIDENCIA;69;40;1;11;13;97;2;2;1;1;1;0;0;0;0
-70.7035211;-33.6284912;21808;18:00:00;2018/10/15 00:00:00+00;SAN BERNARDO;32;30;1;1;1;28;2;2;1;1;1;0;0;0;0
-70.6386914;-33.4329598;21812;04:30:00;2018/10/15 00:00:00+00;RECOLETA;10;10;1;11;4;24;1;1;1;1;1;1;0;0;0
-70.6840188;-33.4595052;21831;12:10:00;2018/10/15 00:00:00+00;ESTACION CENTRAL;50;40;1;1;14;98;2;1;1;1;1;0;0;0;1
-70.7227477;-33.4450829;22215;20:15:00;2018/10/15 00:00:00+00;LO PRADO;33;30;1;11;1;28;2;2;1;1;1;0;1;0;0
-70.6273289;-33.397554;22279;16:00:00;2018/10/15 00:00:00+00;RECOLETA;32;30;1;11;1;27;1;2;1;1;1;0;0;0;2
-70.632889;-33.445393;14327;00:20:00;2018/10/16 00:00:00+00;PROVIDENCIA;32;30;1;11;10;62;2;2;1;1;1;0;0;0;0
-70.562927;-33.471958;14328;01:00:00;2018/10/16 00:00:00+00;PEÑALOLEN;33;30;1;11;1;27;3;4;1;1;1;0;0;0;1
-70.587708;-33.397797;14329;02:45:00;2018/10/16 00:00:00+00;VITACURA;51;40;1;1;4;24;3;1;1;1;1;0;0;0;0
-70.627327;-33.600002;14330;05:50:00;2018/10/16 00:00:00+00;LA PINTANA;30;30;1;14;1;26;3;2;1;1;1;0;0;0;0
-70.700813;-33.572956;14331;07:15:00;2018/10/16 00:00:00+00;EL BOSQUE;33;30;1;1;1;28;3;1;1;1;1;0;0;0;1
-70.631966;-33.447826;14332;07:45:00;2018/10/16 00:00:00+00;PROVIDENCIA;32;30;1;1;13;97;2;2;1;1;1;0;0;0;1
-70.697372;-33.427353;14333;08:00:00;2018/10/16 00:00:00+00;QUINTA NORMAL;52;40;1;14;10;65;1;2;1;1;1;0;0;0;0
-70.641472;-33.52338;14334;08:10:00;2018/10/16 00:00:00+00;SAN RAMON;34;30;1;14;10;65;2;2;1;1;1;0;1;0;0
-70.692291;-33.444481;14335;08:30:00;2018/10/16 00:00:00+00;QUINTA NORMAL;10;10;1;11;2;55;1;2;1;1;1;0;0;0;1
-70.598907;-33.57098;14336;09:40:00;2018/10/16 00:00:00+00;PUENTE ALTO;51;40;1;1;9;95;3;1;1;1;1;0;0;0;1
-70.56842;-33.443306;14337;11:10:00;2018/10/16 00:00:00+00;LA REINA;32;30;1;11;12;6;2;2;2;1;1;0;0;0;0
-70.645737;-33.381157;14338;11:30:00;2018/10/16 00:00:00+00;RECOLETA;32;30;1;11;10;62;2;2;1;1;1;0;0;0;0
-70.670624;-33.5602;14339;12:00:00;2018/10/16 00:00:00+00;EL BOSQUE;33;30;1;11;1;28;3;1;1;1;2;0;0;0;0
-70.797173;-33.517063;14340;12:30:00;2018/10/16 00:00:00+00;MAIPU;32;30;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.534462;-33.441833;14341;12:30:00;2018/10/16 00:00:00+00;LA REINA;67;40;1;11;1;27;3;2;2;1;1;0;0;0;0
-70.578674;-33.46822;14342;13:10:00;2018/10/16 00:00:00+00;ÑUÑOA;62;40;1;1;1;27;3;2;1;1;1;0;0;0;0
-70.666374;-33.501324;14343;13:15:00;2018/10/16 00:00:00+00;SAN MIGUEL;33;30;1;26;13;97;2;2;1;1;1;0;0;0;0
-70.636688;-33.54707;14344;13:30:00;2018/10/16 00:00:00+00;SAN RAMON;34;30;1;14;10;65;1;2;1;1;1;0;0;0;0
-70.632935;-33.373936;14345;14:10:00;2018/10/16 00:00:00+00;HUECHURABA;53;40;1;1;1;27;1;2;1;1;1;0;0;0;1
-70.673615;-33.463879;14346;15:10:00;2018/10/16 00:00:00+00;SANTIAGO;34;30;1;15;10;64;1;1;1;1;1;0;0;0;1
-70.618713;-33.487324;14347;15:20:00;2018/10/16 00:00:00+00;SAN JOAQUIN;32;30;1;1;13;97;3;1;1;1;1;0;0;0;0
-70.661942;-33.548447;14348;16:30:00;2018/10/16 00:00:00+00;EL BOSQUE;32;30;1;14;10;65;2;4;1;1;2;0;0;0;0
-70.652763;-33.452457;14349;16:30:00;2018/10/16 00:00:00+00;SANTIAGO;65;40;1;4;1;29;1;2;1;1;1;0;0;0;0
-70.532875;-33.384571;14350;16:30:00;2018/10/16 00:00:00+00;LAS CONDES;32;30;1;1;1;12;3;2;1;1;1;0;0;0;0
-70.6086013;-33.6163462;14351;16:35:00;2018/10/16 00:00:00+00;PUENTE ALTO;63;40;1;11;1;11;2;2;1;1;2;0;0;0;0
-70.607468;-33.438377;14352;16:45:00;2018/10/16 00:00:00+00;PROVIDENCIA;32;30;1;1;1;29;2;2;2;1;1;0;0;0;0
-70.740555;-33.444691;14354;16:50:00;2018/10/16 00:00:00+00;PUDAHUEL;33;30;1;11;1;27;3;2;1;1;1;0;0;0;0
-70.612099;-33.628994;14355;17:05:00;2018/10/16 00:00:00+00;PUENTE ALTO;34;30;1;11;10;62;3;2;1;1;1;0;0;0;1
-70.594612;-33.621761;14356;17:10:00;2018/10/16 00:00:00+00;PUENTE ALTO;63;40;1;1;1;27;1;1;1;1;1;0;0;0;0
-70.556969;-33.587238;14357;18:10:00;2018/10/16 00:00:00+00;PUENTE ALTO;63;40;1;1;1;27;2;1;1;1;1;0;0;0;1
-70.737373;-33.444843;14358;18:41:00;2018/10/16 00:00:00+00;LO PRADO;33;30;1;1;1;28;2;2;2;1;2;0;0;0;1
-70.640343;-33.445232;14359;18:45:00;2018/10/16 00:00:00+00;SANTIAGO;33;30;1;1;1;28;1;2;1;1;1;0;0;0;1
-70.660385;-33.437195;14360;19:00:00;2018/10/16 00:00:00+00;SANTIAGO;33;30;1;11;13;97;1;2;1;1;1;0;0;0;1
-70.628769;-33.585571;14361;19:30:00;2018/10/16 00:00:00+00;LA PINTANA;30;30;1;11;13;97;3;2;1;1;1;0;0;0;0
-70.767059;-33.525078;14362;19:45:00;2018/10/16 00:00:00+00;MAIPU;32;30;1;14;1;27;1;2;1;1;1;0;0;0;0
-70.598206;-33.497124;14363;20:40:00;2018/10/16 00:00:00+00;MACUL;33;30;1;1;14;98;2;1;1;1;1;0;0;0;1
-70.744171;-33.470177;14364;21:00:00;2018/10/16 00:00:00+00;MAIPU;32;30;1;1;1;27;2;1;1;1;1;0;0;0;1
-70.70565;-33.404022;14365;21:00:00;2018/10/16 00:00:00+00;RENCA;30;30;1;1;1;27;2;2;1;1;1;0;0;0;0
-70.541206;-33.357841;14366;22:15:00;2018/10/16 00:00:00+00;LO BARNECHEA;31;30;1;1;14;98;1;1;1;1;1;0;1;0;0
-70.753143;-33.510395;14367;22:30:00;2018/10/16 00:00:00+00;MAIPU;10;10;1;11;2;55;3;1;1;1;1;1;0;0;0
-70.624634;-33.439739;14368;22:30:00;2018/10/16 00:00:00+00;PROVIDENCIA;31;30;1;11;13;97;2;2;1;1;1;0;0;0;0
-70.6237017;-33.4916287;22204;12:45:00;2018/10/16 00:00:00+00;SAN JOAQUIN;63;40;1;1;13;97;2;2;1;1;1;0;0;0;0
-70.7976916;-33.5596825;22210;21:40:00;2018/10/16 00:00:00+00;PADRE HURTADO;20;20;1;1;3;41;2;1;1;1;1;0;0;0;0
-70.6375773;-33.4431346;22216;12:31:00;2018/10/16 00:00:00+00;SANTIAGO;33;30;1;11;1;27;1;2;1;1;1;0;0;0;1
-70.7272366;-33.4129049;22259;01:10:00;2018/10/16 00:00:00+00;RENCA;32;30;1;1;10;65;2;2;1;1;1;0;0;0;1
-70.6600057;-33.3925299;22427;15:00:00;2018/10/16 00:00:00+00;CONCHALI;10;10;1;1;13;97;1;1;1;1;1;0;0;0;1
-70.7784227;-33.542179;22557;17:20:00;2018/10/16 00:00:00+00;MAIPU;32;30;1;1;1;27;1;2;1;1;1;0;0;0;0
-70.7388834;-33.481685;22558;19:10:00;2018/10/16 00:00:00+00;MAIPU;63;40;1;1;1;27;2;1;1;1;1;0;0;0;2
-70.694252;-33.452084;14369;02:05:00;2018/10/17 00:00:00+00;ESTACION CENTRAL;33;30;1;26;1;28;1;2;2;1;1;0;0;1;0
-70.584053;-33.568859;14370;02:10:00;2018/10/17 00:00:00+00;PUENTE ALTO;32;30;1;11;4;24;3;1;1;1;1;0;0;0;0
-70.676376;-33.393417;14371;02:20:00;2018/10/17 00:00:00+00;CONCHALI;51;40;1;1;13;97;1;1;2;1;1;0;0;0;0
-70.631958;-33.553829;14372;06:25:00;2018/10/17 00:00:00+00;SAN RAMON;34;30;1;11;10;62;1;2;1;1;1;0;0;0;0
